commodity,widget_id,title,pillar,telemetry,a1,a2,a3,a4,avg,grade,source_csv,score_method,notes
squid,components/SquidTab2Widgets.tsx,글로벌 어획 패권 블랙홀,S1,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab2Widgets.tsx,국가별/어장별 쿼터 소진 속도 (Burn Rate),S1,,90.0,95.0,95.0,100.0,95.0,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab2Widgets.tsx,C국 초대형 원양 선단 팽창 다이내믹스,S1,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab2Widgets.tsx,연안국(아르헨/페루) 배타적 보호주의 지표,S3,,60.0,95.0,80.0,90.0,81.2,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab2Widgets.tsx,등선 마력(HP) 기술력 vs 단위어획량(CPUE),S1,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab2Widgets.tsx,무역 흐름(Flow) 블랙홀 경로,S4,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab2Widgets.tsx,글로벌 거점 항구 하역 물동량 추이,S3,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab2Widgets.tsx,글로벌 임가공 거점 이동 (블랙홀 현상),S2,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab2Widgets.tsx,유류 보조금 vs 초과 남획 상관관계,S1,,60.0,95.0,55.0,100.0,77.5,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab2Widgets.tsx,탄소 배출 규제(IMO) 한계 비용 교차점,S5,,60.0,95.0,55.0,100.0,77.5,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab3Widgets.tsx,한국 연근해 수급 절벽 데드크로스,S1,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab3Widgets.tsx,원산지 다변화 허핀달-허쉬만 지수(HHI),S3,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab3Widgets.tsx,글로벌 수입산 시장 점유율 고착화 궤적,S4,,60.0,95.0,55.0,100.0,77.5,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab3Widgets.tsx,거점별 냉동 컨테이너 리드타임 편차,S3,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab3Widgets.tsx,콜드체인 창고 체화량 vs 실제 소비 갭,S3,,60.0,95.0,95.0,100.0,87.5,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab3Widgets.tsx,식약처 통관 비관세 장벽 딜레이 리스크,S3,,60.0,95.0,95.0,100.0,87.5,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab3Widgets.tsx,상위 수입사(B2B Vendor) 카르텔 지배력,S4,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab3Widgets.tsx,B2B 수요 파괴(Demand Destruction) 임계점,S4,,60.0,95.0,95.0,100.0,87.5,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab3Widgets.tsx,오징어 수산물가 지수 vs 돈/계육 인플레,S4,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab3Widgets.tsx,엔드유저 유통 채널(Channel Mix) 이탈,S4,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab4Widgets.tsx,원산지별 C&F 수입 단가 스프레드 수렴,S4,,60.0,95.0,95.0,100.0,87.5,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab4Widgets.tsx,제품량 삭감(Shrinkflation) 실중량 추적기,S4,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab4Widgets.tsx,글로벌 정책/비관세 우회 가공 무역 차익,S3,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab4Widgets.tsx,대형어 vs 소형어 사이즈 프리미엄 스퀴즈,S2,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab4Widgets.tsx,환율 민감도 연동 원가 헷징 레벨,S3,,60.0,95.0,95.0,100.0,87.5,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab4Widgets.tsx,가공 단계별 부가가치 전가 스프레드,S2,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab4Widgets.tsx,WTI 유가 / BDI 연동 해상 물류비 프리미엄,S3,,60.0,95.0,95.0,100.0,87.5,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab4Widgets.tsx,대왕오징어(훔볼트) 원가 퀀텀 점프 가속도,S1,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab4Widgets.tsx,사전 선도계약(Forward) vs 스팟 펌핑 스프레드,S4,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab4Widgets.tsx,가격 상승폭 대비 레시피 대체 탄력성(Elasticity),S4,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab5Widgets.tsx,선단 운영 유류비 손익분기점(BEP) 임계선,S1,,60.0,95.0,95.0,100.0,87.5,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab5Widgets.tsx,중간 도매상(Middlemen) 마진 붕괴 궤적,S4,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab5Widgets.tsx,밸류체인 스텝별 폭포수(Waterfall) 마진 분배,S4,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab5Widgets.tsx,존버 실패: 보관료 누적 vs 시세 차익 데드크로스,S3,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab5Widgets.tsx,물코기(Glazing) 수율 조작에 따른 손실 백테스트,S2,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab5Widgets.tsx,인건비 폭동 vs 스마트(H&G 자동화) 기기 도입 ROI,S2,,60.0,95.0,55.0,100.0,77.5,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab5Widgets.tsx,B2B 식자재 타겟 영업 채널 조합 트래커,S4,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab5Widgets.tsx,조업일 당 순수익 (OP per Sea-Day) 마일스톤,S1,,60.0,95.0,95.0,100.0,87.5,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab5Widgets.tsx,재고 회전율 악성 경보 지연,S2,,60.0,95.0,95.0,100.0,87.5,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTab5Widgets.tsx,B2B 거래처 현금 회수기일(DSO) 모니터링,S4,,60.0,95.0,95.0,100.0,87.5,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidTradeMatrix.tsx,"글로벌 오징어 무역 매트릭스 (2023, Top 15)",S4,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidUnitPrice.tsx,주요국 오징어 수출 평균 단가 추이 (2000-2023),S4,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidValueChainMargin.tsx,페루산 가공 수직계열화 마진 추적기,S2,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidValueChainWidgets.tsx,VC 1: 조업 및 어장 특성 (Fishing),?,,60.0,60.0,70.0,70.0,65.0,C,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidValueChainWidgets.tsx,VC 2: 가공 난이도 및 수율 (Processing),?,,60.0,60.0,70.0,70.0,65.0,C,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidValueChainWidgets.tsx,VC 3: B2B/B2C 제품 포지셔닝 (Product),?,,60.0,60.0,70.0,70.0,65.0,C,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidValueChainWidgets.tsx,VC 4: 글로벌 콜드체인 볼륨 (Logistics),?,,60.0,60.0,70.0,70.0,65.0,C,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidValueChainWidgets.tsx,VC 5: 가격 구조 및 전략 마진 (Market Strategy),?,,60.0,60.0,70.0,70.0,65.0,C,squid_4axis_scores.csv,forensic_4axis_audit,
squid,components/SquidWinnersLosers.tsx,최근 10년의 승자와 패자 (2014 vs 2024),S1,,60.0,95.0,80.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w1_catch_powers,동아시아 3국 어획량 트라이앵글 붕괴 — 한·중·일 역학조사,?,,90.0,70.0,70.0,100.0,82.5,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w2_korea_supply,대한민국 오징어 자급률 붕괴 — 국가 식량안보 위기 (2000-2025),?,,90.0,60.0,70.0,100.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w3_jumbo_flying,대왕(훔볼트) 오징어 글로벌 지배력 — 저가 대체재의 부상 (1990-2024),?,,90.0,60.0,70.0,100.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w4_unit_price,글로벌 상위 5개국 평균 수출 단가 — 원물 가격 폭등 지수 ($/톤),?,,90.0,60.0,70.0,100.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w5_top_importers,"글로벌 5대 수입 블랙홀 — 주요국 수입액 및 의존도 (USD 1,000)",?,,90.0,40.0,70.0,100.0,75.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w6_species_pie,글로벌 주요 오징어 종별 어획 비중 — 훔볼트 오징어의 부상 (상위 5종),?,,90.0,70.0,70.0,90.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w7_korea_category,"대한민국 오징어 수입 포트폴리오 — 고부가가치 가공 시장의 성장 (USD 1,000)",?,,90.0,60.0,70.0,100.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w8_china_export,중국 오징어 수출 독점 수익 — 원양 선단 지배력 팽창 (1990-2023),?,,90.0,60.0,70.0,100.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w9_trade_deficit,세계 오징어 순수입 적자 랭킹 — 무역수지 불균형 TOP 5,?,,90.0,60.0,70.0,90.0,77.5,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w10_processed_dominance,원양 한계 돌파 — 글로벌 2차 가공 패권 (2000-2023),?,,90.0,60.0,70.0,100.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w11_no_aquaculture,양식 불가의 리스크 — 100% 기후 의존성 증명,?,,90.0,60.0,70.0,100.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w12_ax_fishing,원양 선단 노후화 및 신조선 투자 ROI — M&A 실사 기반 CAPEX 분석,?,,90.0,75.0,70.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w13,"태국의 오징어 연금술 — 수입 $2,741 → 수출 $7,995",?,,90.0,60.0,70.0,100.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w14,한국 수입 원산지 집중도 — 중국+페루 76% 양국 종속,?,,90.0,60.0,70.0,100.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w15,"일본의 침묵의 붕괴 — 어획량 97% 소멸, 적자 $728M",?,,90.0,70.0,70.0,100.0,82.5,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w16,"포클랜드 — 인구 3,800명의 오징어 슈퍼파워",?,,90.0,60.0,70.0,100.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w17,페루의 냉동 제국 — 가공의 95%가 단순 냉동,?,,90.0,60.0,70.0,100.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w18,동아시아 vs 남미 — 오징어 패권 대이동,?,,90.0,60.0,70.0,100.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w25_squid_chitosan_biomaterial,오징어 부산물(폐기물)의 딥테크 혁명 — 400% 초과 마진의 비밀,?,,60.0,70.0,70.0,100.0,75.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w26_squid_ai_jigging_fuel,선민수산 원양채낚기 연료비 구조와 LED 전환 경제성,?,,90.0,75.0,65.0,100.0,82.5,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w27_squid_climate_geopolitics,엘니뇨-라니냐 시프트 — 해양 영토를 넘나드는 기후 지정학 아비트리지,?,,90.0,60.0,70.0,100.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w28_falkland_waterfall,선민수산 수익성 폭포수 (2025 실제 제조원가 반영),?,,90.0,75.0,75.0,100.0,85.0,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w29_capex_shock,2029년 환경 규제에 따른 현금흐름 쇼크,?,,60.0,60.0,70.0,100.0,72.5,C,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w30_business_model,ITQ 합작 관세 폭탄 vs 유통 상사 전환 마진,?,,90.0,60.0,70.0,100.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w31_eu_squid_supply_shock,EU 오징어 수입량 60% 붕괴,?,,60.0,75.0,70.0,100.0,76.2,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w32_eu_squid_price_tier,EU 수입 오징어 단가(EUR/kg) 양극화 현상,?,,90.0,60.0,70.0,100.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w33_eu_first_sale_spread,EU 위판장 오징어 품종별 단가 스프레드,?,,90.0,75.0,70.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w34_value_add_funnel,오징어 유통 마진 (Value-Chain Arbitrage),?,,90.0,60.0,70.0,100.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w35_spain_trade_hub,유럽 오징어 밸류체인 블랙홀 — 스페인,?,,60.0,60.0,70.0,100.0,72.5,C,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w36_stagflation_paradox,오징어 소비량 붕괴와 가격 폭등 패러독스,?,,90.0,60.0,70.0,100.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w37_spain_arbitrage_trap,스페인의 무위험 차익거래,?,,90.0,60.0,70.0,100.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w38_vigo_chokepoint_monopoly,비고 항구의 무위험 독점 네트워크,?,,90.0,70.0,70.0,100.0,82.5,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w39_mediterranean_premium,지중해 로컬 오징어의 8.4배 초격차 프리미엄,?,,90.0,70.0,70.0,100.0,82.5,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w40_value_chain_exploitation,오징어 밸류체인의 기형적 착취 구조,?,,60.0,70.0,70.0,100.0,75.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w41_temporal_arbitrage,단순 냉동 보관만으로 발생하는 127% 초과 수익,?,,60.0,70.0,70.0,100.0,75.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w42_macro_demand_destruction,이탈리아 내수 50% 붕괴 — 중간 유통 폭리가 부른 수요 파괴,?,,90.0,70.0,70.0,100.0,82.5,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w43_risk_reward_inversion,원양어업의 자원의 저주 — 리스크-수익 역전 현상,?,,60.0,60.0,70.0,100.0,72.5,C,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w44_trade_route_arbitrage,글로벌 무역로 차익거래의 붕괴,?,,60.0,70.0,70.0,100.0,75.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w45_christmas_demand_spike,이탈리아 '크리스마스 효과' — 12월 소비 155% 폭증의 전략적 의미,?,,90.0,95.0,70.0,100.0,88.8,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w46_korea_holiday_effect,한국 '명절 효과' — 명절 시즌 소비 125% 폭증의 전략적 의미,?,,90.0,95.0,70.0,100.0,88.8,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w46_france_premium_paradox,프랑스 프리미엄 세탁기 역설,?,,60.0,70.0,70.0,100.0,75.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w47_spain_processing_empire,스페인 '가공 제국' — EU 오징어 가공 시장의 80% 독점,?,,60.0,40.0,70.0,100.0,67.5,C,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w48_supply_inversion,연근해 vs 원양 생산량 역전 추이,?,,90.0,60.0,70.0,100.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w49_processing_funnel,HS코드별 오징어 가공품 수입 구조 해부,?,,90.0,60.0,70.0,100.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w50_fleet_opex,선민수산 원양채낚기 원가구조 크로스밸리데이션,?,,90.0,70.0,65.0,100.0,81.2,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w51_policy_intervention,정부 가격 인터벤션 맵,?,,90.0,60.0,70.0,90.0,77.5,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w52_iuu_geopolitics,IUU 어업 리스크 및 중국 DWF 위협 지수,?,,90.0,60.0,70.0,100.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w53_energy_stress_test,유가 쇼크 스트레스 테스트 — 구형 vs 신형 선단 생존율,?,,90.0,95.0,70.0,100.0,88.8,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w54_sourcing_bottleneck,글로벌 오징어 원물 소싱 병목 — 중국-페루 과점 구조,?,,60.0,75.0,70.0,100.0,76.2,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w55_export_concentration,태국 냉동 오징어 수출국 편중도 리스크,?,,90.0,95.0,70.0,100.0,88.8,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w56_sunmin_pe_valuation,선민·현원 패키지 딜 밸류에이션,?,,60.0,75.0,75.0,100.0,77.5,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w57_china_supply_dominance,글로벌 오징어 시장 및 중국 공급 장악력,?,,60.0,95.0,75.0,90.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w58_iuu_blackbox_risk,IUU 리스크 및 규제 사각지대,?,,60.0,95.0,75.0,90.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w59_kor_vie_chn_conflict,韓-越-中 글로벌 수급 경합 모델,?,,60.0,95.0,75.0,90.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w60_twoway_price_simulator,양방향 가격 및 매크로 리스크 (Two-Way Risk),?,,60.0,95.0,75.0,90.0,80.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w61_kfas_regime_shift,🔬 [KFAS] 살오징어 자원 Regime Shift — CPUE 73.8% 붕괴와 생물학적 경고,?,,60.0,75.0,70.0,100.0,76.2,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w62_kfas_msy_assessment,🔬 [KFAS] 베이지안 자원평가 — MSY 13만톤 vs 실제 어획 — 남획 진단,?,,60.0,40.0,70.0,100.0,67.5,C,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w63_kfas_mortality_model,🔬 [KFAS] 크기별 사망률 모델 — 유생→성어 생존율 시뮬레이션,?,,60.0,75.0,70.0,100.0,76.2,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w64_kfas_trophic_acoustic,🔬 [KFAS] 생태적 지위(TL 4.10) 및 다중주파수 음향 자원조사,?,,60.0,40.0,70.0,100.0,67.5,C,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w65_ma_scorecard,선민수산 M&A 종합 스코어카드,?,,90.0,75.0,75.0,100.0,85.0,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w66_capex_roadmap,선대 교체 CAPEX 로드맵 (2026-2032),?,,90.0,75.0,75.0,100.0,85.0,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w67_earnout_sim,어획량 Earn-out 시뮬레이터 (3년 가변 인수가),?,,90.0,40.0,75.0,100.0,76.2,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w68_import_dependency,한국 오징어 시장 수입 의존도 분해,?,,90.0,70.0,75.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w69_eu_supply_gap,EU 오징어 구조적 공급 부족 — 수출 기회 윈도우,?,,90.0,70.0,75.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w70_value_creation,인수 후 100일 밸류 크리에이션 플랜,?,,90.0,75.0,75.0,100.0,85.0,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w71_fig_licence_system,포클랜드 FIG 라이선스 체계 (9종 구조),?,,90.0,75.0,75.0,100.0,85.0,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w72_fig_revenue_trend,포클랜드 제도 정부 어업 라이선스 수입 추이,?,,90.0,70.0,75.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w73_illex_2024_season,2024 Illex argentinus 시즌 월별 어획 분석,?,,90.0,70.0,75.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w74_illex_boom_bust,Illex 'Boom & Bust' 역사적 변동성 (2014-2024),?,,90.0,75.0,75.0,100.0,85.0,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w75_loligo_scientific_mgmt,Loligo (D. gahi) 바이오매스 관리 체계,?,,90.0,75.0,75.0,100.0,85.0,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w76_area41_illex_share,SW Atlantic (Area 41) Illex 국가별 어획 점유율,?,,90.0,70.0,75.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w77_mile201_dwf_crisis,Mile 201 공해 위기 — 중국 DWF 지배와 붕괴 리스크,?,,60.0,75.0,65.0,100.0,75.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w78_itq_transition_timeline,Illex ITQ 전환 정책 타임라인 (2026 업데이트),?,,90.0,95.0,65.0,100.0,87.5,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w79_fleet_competition_map,포클랜드 해역 국가별 선단 경쟁 구도,?,,90.0,75.0,65.0,100.0,82.5,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w80_loligo_vs_illex_portfolio,Loligo vs Illex — 이중 포트폴리오 리스크 분산,?,,90.0,75.0,75.0,100.0,85.0,A,squid_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/FfaEnsoCatchCorrelation.tsx,ENSO × 어획량 상관 분석,S1,,95.0,75.0,55.0,100.0,81.2,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/FfaGlobalProcessingCapacity.tsx,글로벌 가공 캐파 모니터,S2,,50.0,70.0,55.0,65.0,60.0,D,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/FfaStockHealthGauge.tsx,자원 건강도 게이지,S1,,95.0,70.0,55.0,100.0,80.0,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/FfaSupplyConcentrationRisk.tsx,공급 집중도 리스크,S1,,95.0,70.0,55.0,100.0,80.0,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/FfaVdsMarketIndicator.tsx,VDS 시장 인디케이터,S1,,95.0,75.0,55.0,100.0,81.2,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/FfaWcpoSupplyDashboard.tsx,WCPO 수급 대시보드,S1,,95.0,70.0,55.0,100.0,80.0,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PacificEezStrategicWidget.tsx,태평양 도서국(PNA) 배타적 경제수역(EEZ) 포트폴리오,S1,,95.0,95.0,55.0,100.0,86.2,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,시장 진입 시나리오 예측기 (Phase 3),S4,,65.0,95.0,55.0,100.0,78.8,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,오징어(Illex) 어획 부진 및 원가 리스크 맵,S1,,65.0,95.0,80.0,100.0,85.0,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,식물성 믹스 원가 방어율 예측기,S2,,80.0,95.0,80.0,100.0,88.8,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,클린 라벨 전환: 카라기난 리스크 방어 🟢 Live API,S5,,65.0,70.0,95.0,100.0,82.5,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,한국 펫푸드 무역수지 추이 (달러),S3,,65.0,95.0,80.0,100.0,85.0,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,수출 단가 국가별 격차 ($/kg),S4,,65.0,95.0,80.0,100.0,85.0,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,펫푸드 내 원자재 구성비 해부 (%),S4,,65.0,95.0,80.0,100.0,85.0,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,글로벌 참치 펫푸드 밸류업 마진 비교 (%),S4,,80.0,95.0,80.0,100.0,88.8,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,단백질 원자재별 톤당 글로벌 단가 비교 ($/kg) 🟢 Live API,S4,,65.0,70.0,95.0,100.0,82.5,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,대체 단백질 시장의 폭발적 성장성 전망 (억$) 🟢 Live API,S4,,65.0,70.0,95.0,100.0,82.5,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,[동적]d_kfas_w05.title,S4,,65.0,95.0,80.0,100.0,85.0,DYN,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,RFMO 쿼터 축소 → 원물 공급 리스크,S1,,65.0,95.0,80.0,100.0,85.0,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,기후변화 → 참치 서식지 이동 전망 (2050/2100),S1,,65.0,95.0,80.0,100.0,85.0,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,틸라피아 껍질 업사이클링 수익성 🟢 Live API,S2,,65.0,70.0,95.0,100.0,82.5,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,주요 기업 매출 및 이익률 비교 (억 원),S4,,65.0,95.0,80.0,100.0,85.0,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
